Age,Estimated_Income,Superannuation_Savings,Amount_of_Credit_Cards,Credit_Card_Balance,Bank_Loans,Bank_Deposits,Checking_Accounts,Saving_Accounts,Foreign_Currency_Account,Business_Lending,Properties_Owned,Nationality_encoded,Occupation_encoded,Loyalty_Classification_encoded
55,48808.7,19953.36,1,1478.46,397891.73,37777.3,32888.47,12248.73,10781.16,381101.78,1,4,25,1
21,439928.18,63045.7,1,6965.24,1589129.5,953947.79,219054.68,550957.84,104839.54,2311407.14,3,4,91,1
20,78586.66,4560.36,2,1313.28,443646.57,353151.11,502791.41,56504.18,17326.67,627480.61,0,1,148,1
53,144148.44,9082.92,1,794.53,552717.35,651520.2,201798.29,378515.94,23396.24,590584.6,2,4,108,1
66,193730.98,19243.32,1,4011.46,71875.73,681503.62,212969.88,142689.82,50113.82,825636.96,2,2,93,1
74,148224.72,27518.0,2,27.81,302048.92,73076.62,28675.63,52337.66,17272.56,456098.92,3,1,25,0
75,261751.35,27447.68,3,6208.93,420312.38,1215970.98,211814.3,486780.64,36439.14,1508099.9,1,1,27,3
79,108060.76,27555.69,1,3554.78,278286.84,828983.6,361738.3,376207.83,29105.74,242108.08,1,1,158,1
50,70908.01,5827.36,1,1760.37,441249.45,344791.35,222677.75,129655.91,15339.61,289990.04,2,2,69,1
21,76110.57,25825.8,1,3391.64,470527.6,2220189.28,488126.72,1037916.7949999999,6276.42,969946.61,2,4,153,3
39,256652.08,21247.05,1,2448.02,857452.21,342515.25,187830.94,317213.32,21356.26,670331.46,1,1,93,1
23,30326.33,2020.58,3,3886.38,409137.22,211383.96,54863.01,71354.19,36419.45,711890.05,1,4,114,1
45,41442.1,2332.13,1,896.52,220650.1,58475.92,53797.85,34734.7,7419.85,75226.46,0,4,173,0
17,309468.8,24993.15,1,1974.36,801630.51,822290.12,590771.54,240779.32,60404.97,1488976.7,1,4,173,1
47,456003.99,25171.2,2,7969.46,1248952.37,1050537.35,674555.56,237200.27,71113.77,1347657.84,2,4,145,3
80,326034.01,14790.87,2,6771.98,1331344.71,1020870.62,938731.6,225295.58,41971.62,1218304.73,2,4,9,0
51,131121.99,33075.99,1,4267.35,738628.08,628660.2,487211.65,352364.04,10644.07,968501.52,1,4,38,0
73,66498.89,10865.88,1,4972.43,1484824.13,2101187.05,437159.72,486516.46,40551.04,1722917.34,0,2,172,3
81,21193.44,20000.0,1,957.66,376712.38,76925.99,68184.4,21923.91,621.28,550777.7,1,0,25,0
21,231444.0,38136.8,1,2654.66,348567.43,1504666.47,709748.33,130120.53,18695.86,1077679.1,0,4,159,1
37,260992.4,8081.92,1,1523.63,1088127.44,955895.97,594996.47,384211.66,12709.74,1369298.24,1,2,68,2
40,57744.84,7563.78,2,2413.34,648104.3,609698.13,248960.07,279851.44,5495.16,1394768.76,0,2,148,1
55,287122.28,15789.44,1,397.56,250880.72,553397.32,394375.1,282805.11,13139.92,1021626.66,0,2,59,3
31,259702.08,25161.0,1,5447.07,929781.18,1769348.36,610120.13,536905.71,11431.8,1205359.77,2,4,169,1
26,257752.69,25983.75,1,789.6,953808.0,870403.2,456961.68,454350.47,32103.6,622977.0,1,2,186,1
20,491294.82,52532.48,3,11910.99,1823117.21,0.0,0.0,0.0,14404.85,1194142.95,1,4,29,0
18,205319.7,55892.7,1,3732.8,406934.31,1829962.99,743887.4,624865.41,36881.92,2205872.41,3,2,70,0
56,140967.36,52781.6,1,2087.01,359976.85,677419.08,677419.08,143665.63,19850.6,818477.97,0,3,115,3
30,162714.82,21954.24,1,342.57,342340.6,81825.8,35481.98,45424.18,24733.71,873421.3,3,4,57,2
20,45380.86,6995.77,1,929.95,113121.34,504109.24,216046.82,287822.37,15711.89,95000.43,3,4,16,2
43,106736.39,27105.67,2,7184.06,551500.74,1059510.16,397316.31,266864.12,41593.05,172848.31,0,1,113,1
52,47929.95,17458.89,3,430.03,431728.82,27367.89,27025.79,6393.82,5921.0,385784.09,0,3,24,0
75,111317.58,33229.8,2,3369.47,745633.35,229870.48,200614.23,215158.77,6517.67,898980.39,2,2,124,1
41,492748.51,45816.45,1,2956.47,592003.55,398694.71,381105.24,166220.51,25316.24,152034.65,0,0,82,3
20,308772.02,64428.52,1,6579.62,745186.6,1184816.7,417378.61,538822.32,51389.36,495486.53,0,4,32,1
63,439025.4,54862.2,1,6432.64,1677910.01,2905686.93,1379657.16,820908.82,81009.76,3062598.12,1,4,32,0
65,278807.46,40635.63,1,5841.83,710283.7,1247794.69,679832.97,108429.06,29701.54,1869038.36,3,2,84,3
60,302653.21,32413.44,1,6911.62,1027643.33,605550.52,208995.31,392268.12,35796.95,224344.6,2,4,73,0
71,348995.08,60023.81,2,5243.7,75319.86,97133.48,81592.12,27793.13,20904.35,1145747.87,3,4,96,0
47,71031.74,35318.72,2,1934.52,543903.54,2181586.39,891070.5,593637.31,25402.04,604293.01,3,4,56,1
27,403281.51,43655.92,2,5223.4,553744.38,478960.24,313393.74,236227.92,5801.48,1732498.89,0,2,44,3
50,214432.05,19656.0,1,2129.4,601115.76,506969.44,321080.65,297929.04,6751.08,1457392.86,3,3,51,1
42,407571.37,37277.68,1,812.03,1194138.95,72449.06,63786.68,13914.95,44412.23,1094267.5,3,4,188,1
66,292770.14,50378.4,2,2913.12,207917.14,359098.54,410398.33,60533.75,20133.29,437118.7,0,2,102,1
32,62681.88,19043.75,1,2323.06,453629.39,235700.92,129743.63,102929.94,16167.7,354073.42,2,3,15,3
67,298069.65,57630.5,1,1967.73,238783.15,563604.79,338162.87,433715.56,10461.54,670696.73,2,4,185,1
85,172604.84,57941.64,1,813.96,291661.48,550490.75,595125.13,185976.6,51923.88,940840.4,3,4,178,3
66,203317.09,5917.16,1,6392.95,1003920.98,695971.48,235643.89,293623.24,60256.09,649605.33,1,4,118,1
30,84406.75,15039.0,2,1801.68,82289.14,357419.79,137469.15,240571.01,3804.49,257335.65,0,4,70,1
31,112872.94,6467.23,1,658.54,778983.44,206388.48,55896.88,60325.63,9882.37,1044664.16,3,2,94,1
51,174820.33,39963.52,1,1423.87,376822.89,933331.01,460184.04,165407.0,48243.0,1101798.6,1,4,71,1
56,24459.44,5731.95,1,2594.48,291245.36,304991.23,146777.03,49103.59,41708.24,1124950.96,1,1,100,1
46,95819.67,2697.8,1,1816.94,780831.58,253946.59,67504.79,103475.2,9755.8,351955.74,0,1,53,3
76,121206.49,24852.28,2,3497.84,542515.31,1065754.43,714682.38,280356.11,41697.7,546214.17,2,2,25,1
51,124471.99,23768.64,1,1295.75,689147.83,532977.58,197537.15,145394.79,7110.93,329405.08,1,2,188,3
74,296441.07,25646.92,1,2740.79,1423871.83,954905.24,477452.62,288225.48,32169.68,1595502.15,1,2,160,1
50,161778.27,26341.2,1,2069.34,856379.12,693314.74,445090.94,402636.12,54605.23,777518.52,1,4,4,3
80,84421.46,35468.16,2,28.18,159327.91,173284.95,294584.41,62382.58,14989.1,403295.97,3,2,83,0
36,264398.49,71109.0,1,5154.91,415834.27,668835.42,238869.79,343972.5,62244.0,625548.67,1,2,46,3
33,109428.74,19480.56,1,1157.23,469326.05,384533.63,210069.3,145980.36,18989.35,502983.4,0,2,146,1
78,108507.26,20543.25,1,1912.93,91552.61,110577.7,115185.11,33403.68,19634.33,561605.18,1,4,90,0
25,152363.88,19332.12,1,1856.23,747292.85,871947.7,444871.27,275820.19,47592.16,1323280.39,1,1,185,1
18,167784.43,9279.14,3,2520.93,1611814.48,930896.89,491513.56,255735.99,20219.69,897231.25,1,1,37,1
28,54700.24,29622.4,1,3541.35,265582.1,435820.85,201648.45,77862.32,15949.75,893129.83,2,1,111,0
47,279987.37,30587.76,1,1908.18,872874.22,229477.33,212048.67,87840.43,6347.17,967363.07,2,2,76,0
37,90613.74,8845.9,1,8057.68,1638755.11,1394833.04,543026.6,365212.01,77278.34,272120.67,0,4,38,1
51,114861.31,39705.63,1,122.6,390831.86,831108.32,473185.76,136131.9,73873.14,581358.97,1,1,174,2
60,68511.32,23184.85,1,1042.4,143116.01,123081.34,176789.56,42295.22,9790.03,154055.13,2,3,58,1
66,87223.65,28271.26,1,948.36,1280884.95,778015.33,386431.46,87591.13,436.16,874975.19,0,2,107,0
26,49795.25,15680.79,2,1587.07,141677.99,923978.36,248047.88,256729.56,2497.88,174604.23,1,0,82,3
57,187601.47,4761.21,1,5015.04,0.0,1268649.17,678995.33,231573.14,57662.47,495342.28,3,0,21,0
49,387478.11,55895.84,2,1266.27,1834708.88,1716590.68,889506.08,476431.94,43328.29,2160449.29,1,3,192,3
70,90262.4,4804.39,2,4101.39,855070.43,599215.26,344325.19,97707.86,32741.41,1012139.67,1,3,193,0
20,26413.88,20882.4,1,509.22,208123.36,87378.66,60900.28,75066.21,3468.68,474023.4,1,4,133,1
34,130023.36,15464.38,1,219.19,366887.14,447804.62,221138.08,271999.84,31010.83,787555.56,0,3,33,1
53,62316.25,10156.25,1,302.82,273325.68,257313.49,136533.69,104605.81,21266.98,353381.14,3,3,55,1
36,385028.64,30937.6,2,3364.86,926133.76,436763.03,252503.63,352549.66,3252.22,225850.88,1,4,14,3
65,121368.61,12271.6,1,428.4,796084.38,734785.46,407405.8,361718.15,41433.63,984173.57,3,0,126,0
33,149882.95,41408.9,2,6951.36,911976.0,433338.88,165210.45,110907.67,45171.36,1445094.56,1,2,88,1
32,59176.32,25111.8,3,765.65,469942.2,405062.99,160986.57,275910.21,464.26,1054314.14,1,4,19,1
24,136517.33,16272.62,1,4758.85,833335.07,65946.87,34407.06,52604.57,53509.64,345459.28,2,2,100,1
43,350852.97,45714.24,1,2206.68,266795.28,231683.18,186173.99,170659.49,30850.84,295577.84,3,2,171,0
79,66091.96,17906.91,1,4769.18,77087.72,452216.52,249046.78,394149.3,6508.81,1069796.59,0,1,138,3
65,83769.34,27912.8,2,1570.26,438670.09,582515.43,222726.49,113076.52,2852.11,1321065.13,1,4,82,0
28,383780.43,42927.2,2,1184.04,703401.69,94039.36,85358.8,62876.16,23204.79,457061.57,3,2,48,3
18,90295.86,20364.48,1,3516.6,655556.87,230628.4,74188.16,102766.73,5003.86,583640.73,3,3,81,1
47,228548.88,8979.77,3,2896.68,860931.46,525947.01,568362.09,165164.33,20047.79,1133260.35,3,2,99,1
27,380645.13,5442.84,1,220.85,678007.04,2036733.04,626687.09,773673.7,94297.03,2346744.71,1,4,19,1
25,447928.06,42888.81,1,3074.93,841124.62,611852.17,222491.7,457697.21,33497.73,347546.25,3,0,55,1
24,72484.3,14037.84,3,1117.01,353225.87,160468.52,187666.57,88529.66,11943.68,81281.23,2,1,132,2
32,152124.83,31244.16,1,7548.22,302888.82,939245.76,278589.84,315602.49,26011.35,1038657.52,2,4,29,1
79,332853.44,11742.18,2,2923.25,195457.28,128811.01,62105.31,124256.62,15412.03,406706.78,3,4,191,1
45,99307.79,15352.04,2,2125.41,334195.32,260018.7,156805.17,24592.61,9826.81,79778.23,2,4,186,1
66,374004.84,17198.36,2,4852.05,161108.42,947081.61,531525.4,439233.26,62690.25,209401.26,3,1,66,3
47,161632.96,8652.7,1,3102.79,771458.71,2266816.16,356417.64,620166.69,32745.19,2927481.99,2,2,20,1
66,57604.92,26307.84,1,4344.54,104499.72,791795.41,365444.04,326869.39,46561.13,823367.94,0,4,173,1
20,271912.22,47987.28,2,481.8,498543.51,1304703.25,357452.94,284175.09,265.95,2400841.52,1,1,69,1
85,191665.02,19524.84,3,1458.38,246196.36,240122.72,198039.36,57926.51,17416.08,972737.18,3,4,165,1
29,48788.15,30341.94,1,872.32,1099020.48,1385972.0,511219.18,337404.66,53970.25,536373.73,1,2,41,1
76,184463.57,28482.35,1,8958.2,1013173.15,1997339.0,546035.12,641447.57,38482.78,1447952.71,0,0,84,0
54,102583.5,22735.5,1,4758.13,939876.6,93238.9,51078.7,25798.8,8800.95,963100.85,3,2,122,1
56,147925.26,70885.8,2,4771.44,1070645.76,699992.06,533743.95,208160.14,32094.0,1732155.84,1,1,178,0
36,410710.56,32365.02,1,9844.08,0.0,1699245.61,1014474.99,131881.75,6388.48,490663.71,2,4,84,1
31,337249.36,19296.7,1,2617.08,484229.73,678377.59,196948.33,413153.83,52707.38,1545597.19,1,1,89,2
49,180547.3,5516.96,2,5657.7,1009198.5,1608492.25,515931.48,436215.0,70131.47,1423978.24,0,4,56,1
20,20835.63,17758.98,1,3220.07,369469.71,439865.44,142402.48,203635.55,85.94,696209.65,0,4,100,3
77,212959.33,47416.16,2,1905.32,184616.78,23935.08,24347.75,14381.68,23849.46,1100196.29,3,3,162,1
81,53693.89,10342.61,1,129.2,653263.32,553673.86,422390.36,118725.94,28402.27,77920.42,2,3,137,0
37,188204.44,41312.98,1,1152.16,459810.55,183174.36,269941.16,36506.33,4446.56,227628.02,0,2,78,1
28,128148.71,12681.24,1,1332.05,121833.56,34050.76,46031.58,14641.83,12705.66,383125.01,3,4,173,0
65,177192.75,38444.4,2,5375.23,1710554.11,3157817.395,1379657.16,188649.19,99286.27,253296.0,3,2,77,2
76,271898.88,3548.4,2,2907.35,466668.82,814077.78,415125.76,115318.7,77605.24,2260098.54,0,1,87,1
78,97918.08,30549.0,1,1832.15,782160.25,367026.67,286582.47,211869.92,34597.18,377680.39,1,4,128,3
84,125954.56,40762.26,1,371.71,270980.23,921518.12,444004.18,421301.33,45859.24,1382971.92,0,1,52,1
29,36290.43,10530.0,1,3513.91,89607.69,102705.98,58355.67,48435.21,35706.99,376636.37,3,2,36,3
38,164456.63,15224.55,1,2374.76,286993.58,484137.84,497048.19,148468.94,14911.88,184435.76,1,2,102,1
83,111158.78,27899.28,2,723.38,223158.09,197430.38,118071.11,43028.21,11507.31,259288.73,0,1,11,1
51,401797.9,34974.18,1,4459.54,1464990.62,1484238.17,766856.39,549910.24,1841.94,1513425.38,2,4,63,0
57,117682.74,34088.67,1,395.48,594429.73,2311699.75,1208049.55,297538.13,61770.46,1528636.54,2,2,163,1
17,99666.75,10370.0,1,7211.88,174924.36,1102563.17,431130.47,239807.49,72036.9,1111998.42,2,4,111,1
71,355219.51,68599.8,2,10479.75,1716149.48,1715747.33,544017.45,723264.22,83960.19,2642293.92,0,4,162,3
27,167973.75,3960.75,2,216.75,487484.01,322763.99,128156.29,360356.5,43862.04,572829.45,0,1,88,0
32,268015.13,27240.0,1,1025.69,169872.48,1151114.1,275266.42,402389.45,61204.73,1128644.73,3,4,173,1
31,110263.63,55445.92,1,6099.58,324121.01,1072739.03,723673.16,130261.17,38291.17,2080490.33,3,4,36,2
80,347506.83,56643.14,1,5535.39,1077668.47,228420.0,218037.27,50252.4,35022.86,1801444.09,1,2,134,1
17,112505.67,11242.8,2,711.99,223278.61,1109608.79,287676.35,635764.74,29880.74,86444.33,3,4,159,1
66,335256.24,59449.08,1,8125.45,1617781.81,1512888.59,564331.46,604555.08,51312.87,2094410.19,1,4,172,3
81,274655.13,31008.0,1,178.43,549718.53,265852.33,107513.81,51020.19,8100.81,2060880.9,3,4,149,1
17,101046.99,56550.8,2,4228.42,961441.02,1667275.46,622292.95,612547.61,50695.85,1073375.39,3,4,114,3
49,268215.7,21790.44,3,1445.63,1100717.95,1399302.31,742992.37,252617.41,16392.68,605027.67,3,4,68,1
78,89675.55,4607.33,2,3385.17,989565.25,2380126.61,554276.06,537973.82,11433.52,959324.93,0,1,142,0
63,84601.66,6177.33,1,3009.05,429537.23,895244.83,407451.17,178073.38,4299.61,258774.75,1,2,8,3
50,29881.25,6799.49,2,4244.89,328365.97,974755.48,287085.52,395777.43,2712.88,121018.85,0,0,26,0
59,219866.95,57893.5,1,806.89,985605.6,871636.95,461454.85,138180.09,9048.01,2885490.44,2,4,78,3
21,17367.22,3230.31,1,3066.99,114501.22,449282.42,282503.34,31824.17,33254.6,454700.56,1,2,50,3
79,59086.95,21017.1,1,3666.49,147801.67,397287.48,173975.56,84832.56,32684.93,602321.37,2,4,178,0
53,92423.37,13855.5,1,4596.02,574061.39,1308502.52,600077.59,287037.11,23301.78,523167.49,3,2,79,1
48,312028.6,28002.51,1,4229.79,343720.88,612080.1,338254.79,509154.0,43799.94,991953.22,1,4,7,1
30,69401.21,3297.6,1,211.12,530889.91,226675.84,70453.3,56240.11,19972.01,468691.51,2,2,0,0
34,132501.2,14717.4,2,3371.38,133394.92,251158.75,68738.18,166293.53,11044.07,795994.89,1,4,99,2
80,280497.83,35418.65,1,1336.15,521602.55,160756.05,133963.37,181743.64,366.28,675118.31,2,1,54,1
73,102181.31,17165.72,1,1441.01,1170740.32,1015970.51,279562.35,466664.58,61358.26,1213389.72,1,3,138,3
76,128380.31,39652.86,1,9587.91,2015150.96,570860.32,123126.74,124992.29,117978.06,2411017.44,2,4,22,2
48,294392.38,29599.72,1,125.19,533201.82,243942.32,197677.39,180559.37,28223.1,1004235.85,3,1,45,1
76,269208.19,5071.04,1,703.25,302274.92,268683.0,133062.06,100717.74,41230.81,1011803.86,3,2,125,1
20,67275.34,10237.13,1,1931.84,36150.6,65074.83,19645.23,47173.12,28646.69,146020.64,1,4,96,1
26,264913.69,52901.25,1,4641.0,208822.95,1447898.55,630870.08,395276.3,31956.75,1421316.75,2,4,143,1
27,78054.21,18705.0,1,2462.62,443193.19,698949.39,143374.23,335137.27,38769.59,768206.09,0,4,153,1
57,204655.75,19426.62,1,2361.82,43148.03,188987.85,148002.53,66145.75,7634.02,765167.34,0,4,73,1
56,233672.19,4238.41,1,1655.72,89810.62,122739.52,34367.07,45953.68,40962.64,1081803.67,0,4,97,1
26,189718.0,35796.48,1,61.05,580546.86,92513.19,31618.43,63260.28,29537.03,757732.99,1,4,76,2
61,265427.26,26190.96,3,2007.93,840128.49,1030232.56,355566.99,539458.94,39235.65,179763.24,1,4,116,3
59,77915.62,67612.16,1,6047.43,515246.09,871132.94,189682.17,364119.52,56082.22,275673.13,3,4,87,1
51,87143.84,19565.65,2,1164.74,399335.51,476989.04,303538.48,149745.65,48907.29,415459.69,3,2,148,3
26,390608.46,51660.0,2,6590.61,1303392.78,81313.25,54839.17,36534.23,35486.35,1703047.68,2,4,166,1
18,287119.35,37321.16,2,268.53,283452.09,810074.57,337531.07,451327.26,51720.85,911107.09,1,3,175,3
72,136851.87,12204.72,1,3257.55,484702.88,52569.96,71529.62,11574.01,31612.3,232154.97,2,3,14,1
25,234074.52,30608.43,2,2457.27,573683.63,189799.42,111348.99,111956.35,4409.66,585351.81,2,4,102,3
84,131150.24,13680.75,1,3437.66,298772.43,647719.46,155009.78,438456.25,33521.18,584749.2,0,4,33,2
54,254494.36,28591.68,1,2549.5,392579.25,151853.66,154831.19,165788.47,22964.73,198653.66,1,4,4,2
23,357836.92,44869.68,1,10100.38,1483140.86,203097.34,88056.19,55589.02,40711.41,857606.35,0,2,45,3
71,92116.89,33885.5,1,3782.59,162624.13,1020279.18,481798.5,513823.93,9406.58,801593.5,2,4,32,1
82,54580.1,10827.68,1,6272.78,985812.95,1484654.39,673708.72,539466.02,36491.59,1004302.95,2,4,128,3
26,149541.0,26054.34,2,2337.96,247974.36,430087.04,360718.16,64096.84,14247.94,477028.12,1,4,24,3
46,62217.75,21449.89,2,3757.78,714905.91,135583.48,179072.53,59093.93,19576.56,876968.13,0,0,124,1
28,34449.05,4568.48,1,1172.34,191498.29,60424.78,73560.61,13030.74,2439.73,207921.84,3,4,104,2
21,181394.41,23975.46,1,1649.97,755733.21,597364.28,251272.28,113641.44,51140.22,1550187.98,2,2,23,1
79,218888.31,26806.8,1,8544.43,1424013.96,914426.93,431812.72,245879.24,95534.31,1383168.08,1,4,175,1
61,68974.16,46500.62,1,6257.07,488280.26,492769.95,174853.85,138770.38,78995.16,1671574.93,2,2,66,0
48,57704.98,2318.0,1,2714.93,212865.53,279791.28,61268.16,118656.01,41543.88,743988.42,3,2,92,1
47,135668.24,4835.53,1,448.97,572186.71,446124.61,264886.49,203823.18,29308.26,243587.28,0,2,56,1
61,211664.11,11081.48,1,3550.67,123814.21,404394.21,391349.24,310470.4,7217.25,974467.57,1,4,185,1
58,138815.82,21428.55,1,1521.0,464660.43,1335604.46,214039.18,719171.63,8841.07,1830665.46,1,4,106,2
72,79782.49,6279.04,1,315.96,398697.93,361620.07,166628.85,139046.46,29962.21,500530.81,1,4,24,1
59,222185.79,44354.07,1,3824.24,865214.18,1023932.01,404810.33,353931.23,23356.99,1331501.65,2,3,64,1
83,110014.92,11302.34,1,2749.16,60499.16,593465.25,352553.61,155123.59,2911.89,718100.55,0,4,111,2
34,127999.76,17654.0,1,1920.0,631693.8,1013382.0,560738.04,96473.97,41443.2,1344723.6,0,4,174,0
51,65369.36,27364.8,3,4836.86,60027.9,317246.67,111532.03,115869.39,48043.52,908583.94,2,4,80,3
63,85064.68,37142.98,1,52.51,794809.06,576677.74,478519.83,121470.42,40986.95,1054676.35,2,1,74,0
62,231903.49,7407.72,1,317.83,670385.28,537536.44,190104.35,321145.24,13484.96,125841.84,1,1,188,0
42,44224.88,17692.0,1,4697.11,762270.09,729015.73,254656.18,190842.34,3881.85,785649.94,2,2,154,3
44,156938.29,46310.4,1,4860.31,723968.64,1619690.63,828678.93,260406.07,53990.11,587197.27,3,4,147,0
77,93027.81,27700.42,1,1406.11,36983.65,642034.66,131564.48,272338.47,7690.95,789869.2,0,0,66,1
37,146653.89,28897.48,2,3903.15,1242776.34,355410.54,58117.45,112479.61,19452.97,1553903.49,2,2,133,0
22,336120.73,22770.02,2,7766.16,1430031.8,198246.62,173465.8,63213.64,68913.64,1320916.4,1,4,153,0
20,167943.88,14054.01,1,2149.58,665637.27,153113.14,137579.92,64928.85,33865.28,287653.77,2,4,101,1
49,96190.36,29582.24,1,661.74,684939.18,605732.45,291648.96,209987.25,23267.91,195103.9,3,4,175,3
35,181216.69,32758.77,1,2046.05,408661.72,49923.51,60064.22,13814.77,3515.13,515038.57,1,2,181,1
60,89882.99,19533.21,3,2666.57,857309.0,222362.18,157424.55,38569.01,62249.69,1491923.98,2,2,194,1
75,185228.22,19918.6,2,1959.95,163347.16,469912.37,138209.52,265362.28,36333.33,946593.28,3,4,20,1
37,51068.56,19645.74,1,2302.7,972574.5,1756142.53,935088.88,104684.34,38393.31,414118.5,0,2,147,1
60,103961.09,20240.92,2,2256.38,490614.39,862135.02,197220.43,256386.56,13699.38,105736.4,3,4,98,1
17,173201.42,11750.2,3,832.69,77485.32,910625.5,282607.91,504298.12,20404.48,636534.96,2,3,50,2
46,183339.36,20248.8,3,1280.64,789768.48,1313496.67,314097.03,548432.45,10358.83,1684224.86,1,4,57,3
54,137176.77,8670.27,1,630.68,403504.8,531819.14,485574.0,111913.24,26666.15,769435.57,2,2,28,0
74,218434.02,55445.6,1,1014.1,622239.07,856873.59,527306.82,263982.98,10050.77,318977.57,0,2,126,1
51,361269.3,7619.4,3,3861.98,272547.83,2720079.9,598417.58,1037916.7949999999,90197.33,301316.93,0,2,10,1
56,56874.2,8228.29,1,143.77,185781.51,152556.66,67446.1,108042.23,36945.2,248758.99,2,2,105,3
26,141549.0,30838.5,2,992.97,900799.23,183434.48,88120.49,57781.86,30755.55,146344.5,2,4,90,3
36,139581.75,16584.5,2,2091.6,860536.8,955530.72,469802.6,186089.61,22869.6,0.0,3,2,34,3
79,119002.98,42132.86,1,8976.81,449082.34,532750.14,146318.7,260897.5,16498.31,1261270.8,2,2,35,0
62,110666.82,13797.12,2,5699.95,1153133.74,673238.0,341497.54,114157.75,25769.35,1100027.81,0,2,108,1
74,291034.51,50628.73,1,2546.17,119243.75,250481.41,113855.19,232264.58,30391.54,455877.4,1,4,144,2
85,156565.48,40898.84,1,4042.21,953116.72,1239213.43,654678.79,318922.1,31537.7,1599594.86,1,2,155,3
17,84832.26,17913.58,1,2033.55,384710.44,392769.71,313460.45,38521.65,28135.6,878596.28,3,2,90,1
39,96488.25,14451.86,1,190.43,691066.84,941649.2,154876.51,362411.04,27180.17,233634.14,1,4,2,1
32,432677.4,60611.94,1,6432.44,547731.64,288457.58,94835.37,79108.5,15452.67,2979852.7,0,4,118,1
28,26171.5,9578.4,1,2609.83,676530.61,368643.58,215695.71,213538.75,30805.4,521730.82,1,4,153,2
43,51567.23,13658.75,1,962.78,127945.09,487858.7,180295.61,349985.59,16788.76,821012.42,0,2,66,3
47,215401.05,59875.7,2,882.92,363645.44,463032.46,469045.87,105835.99,53088.46,402108.44,0,4,24,3
25,260673.27,44763.55,2,7308.66,903118.0,873786.28,250526.14,237938.73,3691.97,1250733.34,3,2,138,3
32,105267.75,32879.5,2,3408.6,96089.65,473972.24,374188.61,149675.45,8513.43,1153379.33,3,4,95,1
77,366922.31,46658.43,1,4679.69,653374.51,449208.34,336906.26,308830.74,38787.66,392270.53,1,4,160,2
34,84116.11,14898.87,3,2470.82,75179.01,721069.21,215157.75,249117.78,27835.61,739920.72,3,1,184,0
49,118938.78,65018.24,1,5124.47,269071.37,2206729.57,729644.45,892479.74,34529.73,834600.15,2,2,181,1
84,117125.42,49597.2,1,647.72,153107.12,454769.73,360679.44,155562.61,35199.79,321595.12,3,0,2,1
85,142534.02,5158.5,2,51.9,847748.91,599816.8,164281.03,206879.49,51537.89,400565.59,3,1,77,1
33,233362.42,57088.08,1,5030.23,513458.62,414811.81,251607.16,381286.86,30522.64,394715.55,3,1,162,1
